Code,Notes,Course,Dur,Start Date, End Date, Type,Sec,Days,Time,Loc.,Inst.,Dept,CourseCode,
2441101,,GEOG 3P85 ,D2,2016/Sep/07,2016/Dec/06,LEC,1,M W ,1100-1200,MCD309,"McCarthy, Daniel",GEOG, 3P85, 
2442401,,GEOG 3P85 ,D2,2016/Sep/07,2016/Dec/06,LAB1,1, R,1400-1700,MCD319,,GEOG, 3P85, 
2684101,,GEOG 3P86 ,D3,2017/Jan/09,2017/Apr/07,LEC,1,F ,1200-1400,TH258 ,"Ustundag, Ebru",GEOG, 3P86, 
2684201,,GEOG 3P86 ,D3,2017/Jan/09,2017/Apr/07,SEM1,1,F ,900 -1100,MCC405,,GEOG, 3P86, 
2684202,,GEOG 3P86 ,D3,2017/Jan/09,2017/Apr/07,SEM2,1, T,1000-1200,PL308,,GEOG, 3P86, 
2684203,,GEOG 3P86 ,D3,2017/Jan/09,2017/Apr/07,SEM3,1,M ,1000-1200,ST109,,GEOG, 3P86, 
2686101,"EN,IW",GEOG 3P95 ,D2,2016/Sep/07,2016/Dec/06,LEC,1, T,1200-1400,CA217,"Turner,Kevin",GEOG, 3P95, 
2686401,,GEOG 3P95 ,D2,2016/Sep/07,2016/Dec/06,LAB1,1, R,1200-1400,CA217,,GEOG, 3P95, 
2688101,DB,GEOG 4F90 ,D1,2016/Sep/07,2017/Apr/07,PRO ,1,,Project Course,TBS,See Dept,GEOG, 4F90, 
2691101,DB,GEOG 4F99 ,D1,2016/Sep/07,2017/Apr/07,LEC,1,F ,1300-1600,"MCC407, MCC405","Dagesse, Daryl / Boggs, Jeffrey",GEOG, 4F99, 
2692101,"DA,EM",GEOG 4P07 ,D2,2016/Sep/07,2016/Dec/06,LEC,1, T,900 -1200,MCC406,"Jollineau, Marilyne",GEOG, 4P07, 
2694101,"DA,EM",GEOG 4P12 ,D3,2017/Jan/09,2017/Apr/07,LEC,1, T,1400-1700,MCC405,"Shaw, Anthony B",GEOG, 4P12, 
2695101,"DA,EM",GEOG 4P26 ,D2,2016/Sep/07,2016/Dec/06,LEC,1,M ,1300-1600,MCC407,"Pisaric,Michael",GEOG, 4P26, 
2458101,,GEOG 4P28 ,D3,2017/Jan/09,2017/Apr/07,LEC,1,M ,1400-1700,MCD319,"Menzies, John",GEOG, 4P28, 
2698101,"DA,EM",GEOG 4P50 ,D3,2017/Jan/09,2017/Apr/07,LEC,1,W ,1400-1700,TH149,"Simandan, Dragos Matel",GEOG, 4P50, 
2699101,"DA,EM",GEOG 4P66 ,D3,2017/Jan/09,2017/Apr/07,LEC,1,W ,800 -1100,MCC407,"Nash, Catherine Jean",GEOG, 4P66, 
4206101,"DA,EM",GEOG 4P68 ,D2,2016/Sep/07,2016/Dec/06,LEC,1, R,1700-2000,WH327,"Conway, Janet",GEOG, 4P68, 
2700101,"DA,EM",GEOG 4P70 ,D3,2017/Jan/09,2017/Apr/07,LEC,1,M ,800 -1100,MCC407,"Nash, Catherine Jean",GEOG, 4P70, 
2702101,"DA,EM",GEOG 4P71 ,D2,2016/Sep/07,2016/Dec/06,LEC,1,M ,1700-2000,MCC407,"McLean,James",GEOG, 4P71, 
2703101,"DA,EM",GEOG 4P80 ,D3,2017/Jan/09,2017/Apr/07,LEC,1,M ,1100-1400,MCC405,"Pisaric,Michael",GEOG, 4P80, 
2706101,"DA,EM",GEOG 4P83 ,D2,2016/Sep/07,2016/Dec/06,LEC,1,W ,1100-1400,MCC405,"Childs,Jayson",GEOG, 4P83, 
2463101,,GEOG 4P85 ,D3,2017/Jan/09,2017/Apr/07,SEM,1, R,1300-1600,MCD319,"McCarthy, Daniel",GEOG, 4P85, 
2711101,"DA,EM",GEOG 4P97 ,D3,2017/Jan/09,2017/Apr/07,LEC,1,W ,1200-1400,MCC405,"Dagesse, Daryl",GEOG, 4P97, 
2711401,,GEOG 4P97 ,D3,2017/Jan/09,2017/Apr/07,LAB1,1, R,800 -1100,MCD211,,GEOG, 4P97, 
2712101,,GERM 1F00 ,D1,2016/Sep/07,2017/Apr/07,LEC,1,M ,1000-1200,AS202,"Bielicki, Diane",GERM, 1F00, 
2712401,,GERM 1F00 ,D1,2016/Sep/07,2017/Apr/07,LAB1,1,F ,1300-1500,TH269J,,GERM, 1F00, 
2712402,,GERM 1F00 ,D1,2016/Sep/07,2017/Apr/07,LAB2,1, R,1300-1500,TH269J,,GERM, 1F00, 
2712403,a,GERM 1F00 ,D1,2016/Sep/07,2017/Apr/07,LAB3,1,W ,1300-1500,TH269J,,GERM, 1F00, 
2713101,,GERM 1F90 ,D1,2016/Sep/07,2017/Apr/07,LEC,1, R,1500-1700,TH269J,"Bielicki, Diane",GERM, 1F90, 
2713501,,GERM 1F90 ,D1,2016/Sep/07,2017/Apr/07,TUT1,1,M ,1300-1500,TH269J,,GERM, 1F90, 
2714101,DC,GERM 1P91 ,D2,2016/Sep/07,2016/Dec/06,LEC,1, R,1500-1700,TH269J,"Bielicki, Diane",GERM, 1P91, 
2714501,,GERM 1P91 ,D2,2016/Sep/07,2016/Dec/06,TUT1,1,M ,1300-1500,TH269J,,GERM, 1P91, 
2715101,,GERM 1P93 ,D2,2016/Sep/07,2016/Dec/06,LEC,1,W ,1700-1900,TH269J,"Bielicki, Diane",GERM, 1P93, 
2715501,,GERM 1P93 ,D2,2016/Sep/07,2016/Dec/06,TUT1,1,M ,1600-1800,TH269J,,GERM, 1P93, 
2717101,,GERM 2F00 ,D1,2016/Sep/07,2017/Apr/07,LEC,1,F ,1400-1700,TH269G,"Bielicki, Diane",GERM, 2F00, 
2718101,,GERM 2P90 ,D3,2017/Jan/09,2017/Apr/07,SEM,1,W F ,930 -1100,TH269G,"Bielicki, Diane",GERM, 2P90, 
2718401,,GERM 2P90 ,D3,2017/Jan/09,2017/Apr/07,LAB1,1,M ,1500-1700,TH269C,,GERM, 2P90, 
2719101,,GERM 3F99 ,D1,2016/Sep/07,2017/Apr/07,LEC,1, R,1100-1400,TH269G,"Bielicki, Diane",GERM, 3F99, 
2720101,,GREE 1F00 ,D1,2016/Sep/07,2017/Apr/07,LEC,1,W F ,930 -1100,MCH313,"Glazebrook, Allison",GREE, 1F00, 
2720201,,GREE 1F00 ,D1,2016/Sep/07,2017/Apr/07,SEM1,1,M ,1600-1700,EA108 ,,GREE, 1F00, 
2721101,,GREE 2P01 ,D2,2016/Sep/07,2016/Dec/06,LEC,1, T R,1400-1530,EA103,"Nickel, Roberto",GREE, 2P01, 
2721201,,GREE 2P01 ,D2,2016/Sep/07,2016/Dec/06,SEM1,1,F ,1600-1700,IC110,,GREE, 2P01, 
2722101,,GREE 2P02 ,D3,2017/Jan/09,2017/Apr/07,LEC,1,M W ,1700-1830,IC110 ,"Parker, Richard",GREE, 2P02, 
2722201,,GREE 2P02 ,D3,2017/Jan/09,2017/Apr/07,SEM1,1, R,1700-1800,IC110 ,,GREE, 2P02, 
2723101,,GREE 4P11 ,D3,2017/Jan/09,2017/Apr/07,LEC,1,M F ,1230-1400,TH149,"Nickel, Roberto",GREE, 4P11, 
2724101,,GREE 4P22 ,D2,2016/Sep/07,2016/Dec/06,LEC,1, T R,1530-1700,TH149,"Nickel, Roberto",GREE, 4P22, 
2730101,OF,HIST 0N01 ,D2,2016/Sep/07,2016/Dec/06,PRO ,1,,Project Course,TBS,See Dept,HIST, 0N01, 
2731101,OF,HIST 0N01 ,D3,2017/Jan/09,2017/Apr/07,PRO ,1,,Project Course,TBS,See Dept,HIST, 0N01, 
2732101,OF,HIST 0N02 ,D2,2016/Sep/07,2016/Dec/06,PRO ,1,,Project Course,TBS,See Dept,HIST, 0N02, 
2733101,OF,HIST 0N02 ,D3,2017/Jan/09,2017/Apr/07,PRO ,1,,Project Course,TBS,See Dept,HIST, 0N02, 
2734101,OF,HIST 0N03 ,D2,2016/Sep/07,2016/Dec/06,PRO ,1,,Project Course,TBS,See Dept,HIST, 0N03, 
2735101,OF,HIST 0N03 ,D3,2017/Jan/09,2017/Apr/07,PRO ,1,,Project Course,TBS,See Dept,HIST, 0N03, 
2736101,OF,HIST 0N04 ,D2,2016/Sep/07,2016/Dec/06,PRO ,1,,Project Course,TBS,See Dept,HIST, 0N04, 
2737101,OF,HIST 0N04 ,D3,2017/Jan/09,2017/Apr/07,PRO ,1,,Project Course,TBS,See Dept,HIST, 0N04, 
2738101,OF,HIST 0N05 ,D2,2016/Sep/07,2016/Dec/06,PRO ,1,,Project Course,TBS,See Dept,HIST, 0N05, 
2739101,OF,HIST 0N05 ,D3,2017/Jan/09,2017/Apr/07,PRO ,1,,Project Course,TBS,See Dept,HIST, 0N05, 
2740101,OF,HIST 0N90 ,D2,2016/Sep/07,2016/Dec/06,LEC,1,W ,1700-1900,TH248,"Zhu,Julia",HIST, 0N90, 
6051101,OF,HIST 0N98 ,D1,2016/Sep/07,2017/Apr/07,LEC ,1, T,800 -1000,MCA241,"Scholtens, Amber",HIST, 0N98, 
6052101,,HIST 0N99 ,D1,2016/Sep/07,2017/Apr/07,LEC ,1,M ,800 -1000,MCA241,"Scholtens, Amber",HIST, 0N99, 
2743101,,HIST 1F92 ,D1,2016/Sep/07,2017/Apr/07,LEC,1,W ,900 -1100,TH325,"McDonald,Andrew / Clark,Jessica",HIST, 1F92, 
2743201,,HIST 1F92 ,D1,2016/Sep/07,2017/Apr/07,SEM1,1, R,1600-1700,MCG310,,HIST, 1F92, 
2743203,,HIST 1F92 ,D1,2016/Sep/07,2017/Apr/07,SEM3,1, R,1300-1400,MCC304,,HIST, 1F92, 
2743204,,HIST 1F92 ,D1,2016/Sep/07,2017/Apr/07,SEM4,1, R,1400-1500,MCD304,,HIST, 1F92, 
2743206,,HIST 1F92 ,D1,2016/Sep/07,2017/Apr/07,SEM6,1, R,1200-1300,MCC300,,HIST, 1F92, 
2743207,,HIST 1F92 ,D1,2016/Sep/07,2017/Apr/07,SEM7,1,W ,1500-1600,MCD300,,HIST, 1F92, 
2743208,,HIST 1F92 ,D1,2016/Sep/07,2017/Apr/07,SEM8,1,F ,1100-1200,MCC300,,HIST, 1F92, 
2743209,,HIST 1F92 ,D1,2016/Sep/07,2017/Apr/07,SEM9,1,F ,1000-1100,TH133,,HIST, 1F92, 
2743210,,HIST 1F92 ,D1,2016/Sep/07,2017/Apr/07,SEM 10,1, R,1100-1200,MCC404,,HIST, 1F92, 
2743211,,HIST 1F92 ,D1,2016/Sep/07,2017/Apr/07,SEM 11,1, R,1000-1100,PL411,,HIST, 1F92, 
2743212,,HIST 1F92 ,D1,2016/Sep/07,2017/Apr/07,SEM 12,1,W ,1400-1500,MCD300,,HIST, 1F92, 
2743213,,HIST 1F92 ,D1,2016/Sep/07,2017/Apr/07,SEM 13,1,W ,1300-1400,PL311,,HIST, 1F92, 
2743214,,HIST 1F92 ,D1,2016/Sep/07,2017/Apr/07,SEM 14,1, T,1600-1700,MCJ209,,HIST, 1F92, 
2743215,,HIST 1F92 ,D1,2016/Sep/07,2017/Apr/07,SEM 15,1,M ,1900-2000,EA106,,HIST, 1F92, 
2744101,,HIST 1F95 ,D1,2016/Sep/07,2017/Apr/07,LEC,1,W ,1400-1600,TH325,"Salhany,Renee / Kranjc,Gregor",HIST, 1F95, 
2744201,,HIST 1F95 ,D1,2016/Sep/07,2017/Apr/07,SEM1,1, R,800 -900 ,MCC300,,HIST, 1F95, 
2744202,,HIST 1F95 ,D1,2016/Sep/07,2017/Apr/07,SEM2,1, T,900 -1000,PL308,,HIST, 1F95, 
2744203,,HIST 1F95 ,D1,2016/Sep/07,2017/Apr/07,SEM3,1, T,1900-2000,EA107,,HIST, 1F95, 
2744204,,HIST 1F95 ,D1,2016/Sep/07,2017/Apr/07,SEM4,1,M ,1500-1600,EA106,,HIST, 1F95, 
2744205,,HIST 1F95 ,D1,2016/Sep/07,2017/Apr/07,SEM5,1,F ,800 -900 ,MCC403,,HIST, 1F95, 
2744206,,HIST 1F95 ,D1,2016/Sep/07,2017/Apr/07,SEM6,1, R,900 -1000,EA106,,HIST, 1F95, 
2744207,,HIST 1F95 ,D1,2016/Sep/07,2017/Apr/07,SEM7,1,M ,1700-1800,EA106,,HIST, 1F95, 
2744208,,HIST 1F95 ,D1,2016/Sep/07,2017/Apr/07,SEM8,1,W ,1200-1300,TH133,,HIST, 1F95, 
2744209,,HIST 1F95 ,D1,2016/Sep/07,2017/Apr/07,SEM9,1, R,1000-1100,TH133,,HIST, 1F95, 
2744210,,HIST 1F95 ,D1,2016/Sep/07,2017/Apr/07,SEM 10,1,W ,1300-1400,MCC400,,HIST, 1F95, 
2744211,,HIST 1F95 ,D1,2016/Sep/07,2017/Apr/07,SEM 11,1, T,1500-1600,MCC303,,HIST, 1F95, 
2744212,,HIST 1F95 ,D1,2016/Sep/07,2017/Apr/07,SEM 12,1,F ,900 -1000,TH133,,HIST, 1F95, 
2744213,,HIST 1F95 ,D1,2016/Sep/07,2017/Apr/07,SEM 13,1,W ,1100-1200,MCC404,,HIST, 1F95, 
2744214,,HIST 1F95 ,D1,2016/Sep/07,2017/Apr/07,SEM 14,1, T,1400-1500,MCC404,,HIST, 1F95, 
2744215,,HIST 1F95 ,D1,2016/Sep/07,2017/Apr/07,SEM 15,1, T,1300-1400,EA108,,HIST, 1F95, 
2745101,OF,HIST 1P50 ,D2,2016/Sep/07,2016/Dec/06,SEM,1, T,1000-1200,MCD403,"Driedger, Michael",HIST, 1P50, 
2745401,,HIST 1P50 ,D2,2016/Sep/07,2016/Dec/06,LAB1,1, T,1400-1600,TH269J,,HIST, 1P50, 
2745201,,HIST 1P50 ,D2,2016/Sep/07,2016/Dec/06,SEM1,1,M ,1000-1200,MCD301,,HIST, 1P50, 
2746101,,HIST 1P97 ,D3,2017/Jan/09,2017/Apr/07,LEC,1,W ,1900-2100,THSOS ,"Wickett, Murray R",HIST, 1P97, 
2746201,,HIST 1P97 ,D3,2017/Jan/09,2017/Apr/07,SEM1,1,W ,2100-2200,MCC304,,HIST, 1P97, 
2746202,,HIST 1P97 ,D3,2017/Jan/09,2017/Apr/07,SEM2,1,W ,1800-1900,MCD404,,HIST, 1P97, 
2746203,,HIST 1P97 ,D3,2017/Jan/09,2017/Apr/07,SEM3,1,W ,2100-2200,MCD404,,HIST, 1P97, 
2746204,,HIST 1P97 ,D3,2017/Jan/09,2017/Apr/07,SEM4,1,W ,1800-1900,MCD400,,HIST, 1P97, 
2746205,,HIST 1P97 ,D3,2017/Jan/09,2017/Apr/07,SEM5,1,W ,2100-2200,MCD403,,HIST, 1P97, 
2746206,,HIST 1P97 ,D3,2017/Jan/09,2017/Apr/07,SEM6,1,W ,1800-1900,MCD304,,HIST, 1P97, 
2746207,,HIST 1P97 ,D3,2017/Jan/09,2017/Apr/07,SEM7,1,F ,1100-1200,PL408,,HIST, 1P97, 
2746208,,HIST 1P97 ,D3,2017/Jan/09,2017/Apr/07,SEM8,1, R,1100-1200,ST109,,HIST, 1P97, 
2746209,,HIST 1P97 ,D3,2017/Jan/09,2017/Apr/07,SEM9,1, R,1000-1100,MCA323,,HIST, 1P97, 
2746210,,HIST 1P97 ,D3,2017/Jan/09,2017/Apr/07,SEM 10,1,W ,1300-1400,MCD403,,HIST, 1P97, 
2746211,,HIST 1P97 ,D3,2017/Jan/09,2017/Apr/07,SEM 11,1,W ,1200-1300,PL408,,HIST, 1P97, 
2746212,,HIST 1P97 ,D3,2017/Jan/09,2017/Apr/07,SEM 12,1, T,1500-1600,MCC304,,HIST, 1P97, 
2746213,,HIST 1P97 ,D3,2017/Jan/09,2017/Apr/07,SEM 13,1, T,1700-1800,MCD400,,HIST, 1P97, 
2746214,,HIST 1P97 ,D3,2017/Jan/09,2017/Apr/07,SEM 14,1,M ,1800-1900,EA101,,HIST, 1P97, 
2746215,,HIST 1P97 ,D3,2017/Jan/09,2017/Apr/07,SEM 15,1,M ,1700-1800,MCD301,,HIST, 1P97, 
2746216,,HIST 1P97 ,D3,2017/Jan/09,2017/Apr/07,SEM 16,1,M ,1700-1800,EA305 ,,HIST, 1P97, 
2746217,,HIST 1P97 ,D3,2017/Jan/09,2017/Apr/07,SEM 17,1, T,1700-1800,MCD403,,HIST, 1P97, 
2746218,,HIST 1P97 ,D3,2017/Jan/09,2017/Apr/07,SEM 18,1, R,1800-1900,ST109 ,,HIST, 1P97, 
2757101,,HIST 2F20 ,D1,2016/Sep/07,2017/Apr/07,LEC,1,M ,1900-2100,GL164,"Clark,Jessica",HIST, 2F20, 
2757201,,HIST 2F20 ,D1,2016/Sep/07,2017/Apr/07,SEM1,1,M ,2100-2200,MCD400,,HIST, 2F20, 
2757202,,HIST 2F20 ,D1,2016/Sep/07,2017/Apr/07,SEM2,1,M ,1800-1900,MCD404,,HIST, 2F20, 
2757203,,HIST 2F20 ,D1,2016/Sep/07,2017/Apr/07,SEM3,1,M ,1800-1900,MCC401,,HIST, 2F20, 
2758101,,HIST 2F27 ,D1,2016/Sep/07,2017/Apr/07,LEC,1, R,1900-2200,TH269J,"Bonnett, John",HIST, 2F27, 
2760101,eg,HIST 2F90 ,D1,2016/Sep/07,2017/Apr/07,WWW ,1,,Online Course,ONLINE,"Driedger, Michael / Samson, Daniel J.",HIST, 2F90, 
2760201,eg,HIST 2F90 ,D1,2016/Sep/07,2017/Apr/07,SEM1,1ONLINE,,HIST, 2F90, 
2760202,eg,HIST 2F90 ,D1,2016/Sep/07,2017/Apr/07,SEM2,1ONLINE,,HIST, 2F90, 
2760203,eg,HIST 2F90 ,D1,2016/Sep/07,2017/Apr/07,SEM3,1ONLINE,,HIST, 2F90, 
2761101,,HIST 2P01 ,D2,2016/Sep/07,2016/Dec/06,LEC,1,M F ,1000-1100,THSOS ,"Samson, Daniel J.",HIST, 2P01, 
2761201,,HIST 2P01 ,D2,2016/Sep/07,2016/Dec/06,SEM1,1,W ,1300-1400,MCJ209,,HIST, 2P01, 
2761202,,HIST 2P01 ,D2,2016/Sep/07,2016/Dec/06,SEM2,1, T,1600-1700,MCJ205,,HIST, 2P01, 
2761203,,HIST 2P01 ,D2,2016/Sep/07,2016/Dec/06,SEM3,1, T,1500-1600,PL408,,HIST, 2P01, 
2761204,,HIST 2P01 ,D2,2016/Sep/07,2016/Dec/06,SEM4,1, R,1100-1200,PL311,,HIST, 2P01, 
2761205,,HIST 2P01 ,D2,2016/Sep/07,2016/Dec/06,SEM5,1,M ,1100-1200,PL308,,HIST, 2P01, 
2761206,,HIST 2P01 ,D2,2016/Sep/07,2016/Dec/06,SEM6,1,W ,1400-1500,MCD404,,HIST, 2P01, 
2761207,,HIST 2P01 ,D2,2016/Sep/07,2016/Dec/06,SEM7,1,W ,1100-1200,PL411 ,,HIST, 2P01, 
2762101,,HIST 2P02 ,D3,2017/Jan/09,2017/Apr/07,LEC,1, T,1000-1200,TH243,"Lux, Maureen",HIST, 2P02, 
2762201,,HIST 2P02 ,D3,2017/Jan/09,2017/Apr/07,SEM1,1, R,800 -900 ,MCC401,,HIST, 2P02, 
2762202,,HIST 2P02 ,D3,2017/Jan/09,2017/Apr/07,SEM2,1,W ,900 -1000,EA105,,HIST, 2P02, 
2762203,,HIST 2P02 ,D3,2017/Jan/09,2017/Apr/07,SEM3,1, T,1400-1500,PL308 ,,HIST, 2P02, 
2762204,,HIST 2P02 ,D3,2017/Jan/09,2017/Apr/07,SEM4,1, R,1300-1400,PL411 ,,HIST, 2P02, 
2762205,,HIST 2P02 ,D3,2017/Jan/09,2017/Apr/07,SEM5,1,F ,1300-1400,GL212 ,,HIST, 2P02, 
2762206,,HIST 2P02 ,D3,2017/Jan/09,2017/Apr/07,SEM6,1,F ,1400-1500,GL212 ,,HIST, 2P02, 
2762207,,HIST 2P02 ,D3,2017/Jan/09,2017/Apr/07,SEM7,1, T,1300-1400,MCD304,,HIST, 2P02, 
2763101,,HIST 2P04 ,D3,2017/Jan/09,2017/Apr/07,LEC,1,W ,1000-1200,WH209,"McDonald,Andrew",HIST, 2P04, 
2763201,,HIST 2P04 ,D3,2017/Jan/09,2017/Apr/07,SEM1,1, T,1400-1500,MCD403,,HIST, 2P04, 
2763202,,HIST 2P04 ,D3,2017/Jan/09,2017/Apr/07,SEM2,1,M ,1500-1600,MCC304,,HIST, 2P04, 
2763203,,HIST 2P04 ,D3,2017/Jan/09,2017/Apr/07,SEM3,1,M ,1400-1500,MCC401,,HIST, 2P04, 
2764101,,HIST 2P08 ,D2,2016/Sep/07,2016/Dec/06,LEC,1,W ,1700-1900,WH207,"Suescun Pozas, Maria Del Carmen",HIST, 2P08, 
2764201,,HIST 2P08 ,D2,2016/Sep/07,2016/Dec/06,SEM1,1, T,1500-1600,MCA323,,HIST, 2P08, 
2766101,,HIST 2P09 ,D3,2017/Jan/09,2017/Apr/07,LEC,1,W ,1700-1900,WH204,"Suescun Pozas, Maria Del Carmen",HIST, 2P09, 
2766201,,HIST 2P09 ,D3,2017/Jan/09,2017/Apr/07,SEM1,1,M ,1400-1500,WH8J,,HIST, 2P09, 
2766202,,HIST 2P09 ,D3,2017/Jan/09,2017/Apr/07,SEM2,1,M ,1500-1600,MCC401,,HIST, 2P09, 
2767101,,HIST 2P15 ,D2,2016/Sep/07,2016/Dec/06,LEC,1, T,1700-1900,TH245,"Wickett, Murray R",HIST, 2P15, 
2767201,,HIST 2P15 ,D2,2016/Sep/07,2016/Dec/06,SEM1,1,F ,1200-1300,MCD404,,HIST, 2P15, 
2767202,,HIST 2P15 ,D2,2016/Sep/07,2016/Dec/06,SEM2,1,F ,1100-1200,MCD303,,HIST, 2P15, 
2767203,,HIST 2P15 ,D2,2016/Sep/07,2016/Dec/06,SEM3,1, R,1400-1500,MCC404,,HIST, 2P15, 
2767204,,HIST 2P15 ,D2,2016/Sep/07,2016/Dec/06,SEM4,1, R,1300-1400,PL411,,HIST, 2P15, 
2767205,,HIST 2P15 ,D2,2016/Sep/07,2016/Dec/06,SEM5,1,W ,1600-1700,WH8J,,HIST, 2P15, 
2768101,,HIST 2P16 ,D3,2017/Jan/09,2017/Apr/07,LEC,1,M ,1000-1200,TH243,"Vosburgh, Michelle",HIST, 2P16, 
2768201,,HIST 2P16 ,D3,2017/Jan/09,2017/Apr/07,SEM1,1, T,1400-1500,MCD400,,HIST, 2P16, 
2768202,,HIST 2P16 ,D3,2017/Jan/09,2017/Apr/07,SEM2,1,M ,1500-1600,MCD400,,HIST, 2P16, 
2768203,,HIST 2P16 ,D3,2017/Jan/09,2017/Apr/07,SEM3,1,M ,1400-1500,MCC304,,HIST, 2P16, 
2768204,,HIST 2P16 ,D3,2017/Jan/09,2017/Apr/07,SEM4,1,W ,800 -900 ,MCC404,,HIST, 2P16, 
2768205,,HIST 2P16 ,D3,2017/Jan/09,2017/Apr/07,SEM5,1, T,1200-1300,MCC403,,HIST, 2P16, 
2769101,,HIST 2P25 ,D3,2017/Jan/09,2017/Apr/07,LEC,1, T,1900-2100,TH256,"Rose, Colin",HIST, 2P25, 
2769201,,HIST 2P25 ,D3,2017/Jan/09,2017/Apr/07,SEM1,1, T,2100-2200,MCD403,,HIST, 2P25, 
2769202,,HIST 2P25 ,D3,2017/Jan/09,2017/Apr/07,SEM2,1, T,1800-1900,MCD403,,HIST, 2P25, 
2769203,,HIST 2P25 ,D3,2017/Jan/09,2017/Apr/07,SEM3,1,F ,1700-1800,MCG310,,HIST, 2P25, 
2771101,,HIST 2P51 ,D2,2016/Sep/07,2016/Dec/06,LEC,1,F ,1300-1500,TH257,"Kranjc,Gregor",HIST, 2P51, 
2771201,,HIST 2P51 ,D2,2016/Sep/07,2016/Dec/06,SEM1,1,W ,1400-1500,MCJ205,,HIST, 2P51, 
2771202,,HIST 2P51 ,D2,2016/Sep/07,2016/Dec/06,SEM2,1,W ,1300-1400,MCA323,,HIST, 2P51, 
2771203,,HIST 2P51 ,D2,2016/Sep/07,2016/Dec/06,SEM3,1, T,1600-1700,MCC404,,HIST, 2P51, 
2772101,,HIST 2P55 ,D2,2016/Sep/07,2016/Dec/06,LEC,1, R,1000-1200,AS216 ,"Rose, Colin",HIST, 2P55, 
2772201,,HIST 2P55 ,D2,2016/Sep/07,2016/Dec/06,SEM1,1, T,900 -1000,WH8J,,HIST, 2P55, 
2772202,,HIST 2P55 ,D2,2016/Sep/07,2016/Dec/06,SEM2,1,M ,1100-1200,MCC401,,HIST, 2P55, 
2772203,,HIST 2P55 ,D2,2016/Sep/07,2016/Dec/06,SEM3,1,M ,900 -1000,MCC401,,HIST, 2P55, 
2772204,,HIST 2P55 ,D2,2016/Sep/07,2016/Dec/06,SEM4,1, T,1100-1200,PL308 ,,HIST, 2P55, 
2865101,UK,HIST 2P60 ,D2,2016/Sep/07,2016/Dec/06,LEC,1,W ,1200-1400,WH324,"Malleck, Daniel",HIST, 2P60, 
2864201,,HIST 2P60 ,D2,2016/Sep/07,2016/Dec/06,SEM1,1,F ,1500-1600,MCD304,,HIST, 2P60, 
2864202,,HIST 2P60 ,D2,2016/Sep/07,2016/Dec/06,SEM2,1, T,1000-1100,MCG310,,HIST, 2P60, 
2864203,,HIST 2P60 ,D2,2016/Sep/07,2016/Dec/06,SEM3,1,M ,1600-1700,MCG310,,HIST, 2P60, 
2773101,,HIST 2P62 ,D2,2016/Sep/07,2016/Dec/06,LEC,1, T,1200-1400,TH240,"Ojo, Olatunji",HIST, 2P62, 
2773201,,HIST 2P62 ,D2,2016/Sep/07,2016/Dec/06,SEM1,1,M ,1600-1700,IC113,,HIST, 2P62, 
2773202,,HIST 2P62 ,D2,2016/Sep/07,2016/Dec/06,SEM2,1,W ,1600-1700,EA307,,HIST, 2P62, 
2775101,,HIST 2P63 ,D3,2017/Jan/09,2017/Apr/07,LEC,1, T,1200-1400,EA102,"Ojo, Olatunji",HIST, 2P63, 
2775201,,HIST 2P63 ,D3,2017/Jan/09,2017/Apr/07,SEM1,1, R,1200-1300,EA103,,HIST, 2P63, 
2775202,,HIST 2P63 ,D3,2017/Jan/09,2017/Apr/07,SEM2,1, R,1100-1200,EA104,,HIST, 2P63, 
2777101,,HIST 2P65 ,D2,2016/Sep/07,2016/Dec/06,LEC,1, T,1000-1200,WH208 ,"Wang, Ning",HIST, 2P65, 
2777201,,HIST 2P65 ,D2,2016/Sep/07,2016/Dec/06,SEM1,1,W ,1400-1500,MCC403,,HIST, 2P65, 
2777202,,HIST 2P65 ,D2,2016/Sep/07,2016/Dec/06,SEM2,1, T,1600-1700,TH133,,HIST, 2P65, 
2778101,,HIST 2P66 ,D3,2017/Jan/09,2017/Apr/07,LEC,1,M ,1200-1400,TH240,"Wang, Ning",HIST, 2P66, 
2778201,,HIST 2P66 ,D3,2017/Jan/09,2017/Apr/07,SEM1,1,M ,1400-1500,TH133,,HIST, 2P66, 
2778202,,HIST 2P66 ,D3,2017/Jan/09,2017/Apr/07,SEM2,1,M ,1500-1600,MCC400,,HIST, 2P66, 
2779101,,HIST 2P70 ,D2,2016/Sep/07,2016/Dec/06,LEC,1, R,800 -1000,TH240,"Mirzai, Behnaz",HIST, 2P70, 
2779201,,HIST 2P70 ,D2,2016/Sep/07,2016/Dec/06,SEM1,1, T,1500-1600,PL411,,HIST, 2P70, 
2779202,,HIST 2P70 ,D2,2016/Sep/07,2016/Dec/06,SEM2,1,M ,1600-1700,IC114,,HIST, 2P70, 
2781101,,HIST 2P72 ,D3,2017/Jan/09,2017/Apr/07,LEC,1, R,1400-1600,TH240,"Mirzai, Behnaz",HIST, 2P72, 
2781201,,HIST 2P72 ,D3,2017/Jan/09,2017/Apr/07,SEM1,1,M ,1500-1600,MCD300,,HIST, 2P72, 
2781202,,HIST 2P72 ,D3,2017/Jan/09,2017/Apr/07,SEM2,1,M ,1400-1500,ST109,,HIST, 2P72, 
